7.03,1.07,156.97,158.04,1,1,1,TRAINING_DATA
7.07,0.91,154.37,155.28,1,1,1,TRAINING_DATA
7.54,6.39,148.44,154.82,1,1,1,TRAINING_DATA
7.49,7.81,147.91,155.72,1,1,1,TRAINING_DATA
7.34,12.32,145.13,157.45,1,1,1,TRAINING_DATA
4.67,9.29,150.47,159.77,1,1,1,TRAINING_DATA
4.69,7.81,146.18,153.99,1,1,1,TRAINING_DATA
4.78,6.81,145.5,152.31,1,1,1,TRAINING_DATA
4.76,9.88,134.51,144.39,1,1,1,TRAINING_DATA
4.8,7.77,132.72,140.48,1,1,1,TRAINING_DATA
4.89,4.99,137.0,142.0,1,1,1,TRAINING_DATA
4.93,4.61,138.62,143.24,1,1,1,TRAINING_DATA
4.95,2.35,138.22,135.87,1,1,1,TRAINING_DATA
4.96,4.22,139.27,143.49,1,1,1,TRAINING_DATA
5.09,7.5,155.68,163.18,1,1,1,TRAINING_DATA
5.22,6.71,156.21,162.93,1,1,1,TRAINING_DATA
5.38,4.14,158.39,162.53,1,1,1,TRAINING_DATA
5.39,4.36,158.79,163.15,1,1,1,TRAINING_DATA
