lean,asymmetry,right_angle,left_angle,force_right,force_left,force_diff,label,angle_diff
7.83,6.83,144.27,151.11,1,1,1,Standing,0.1529999999999916
7.47,11.88,141.49,153.37,1,1,1,Standing,2.7570000000000334
7.43,13.97,140.01,153.99,1,1,1,Standing,2.977999999999952
7.21,3.28,151.45,154.72,1,1,1,Standing,1.700000000000017
7.14,3.26,154.07,157.33,1,1,1,Standing,1.6169999999999902
7.11,3.77,154.3,158.08,1,1,1,Standing,1.843999999999994
7.0,2.46,154.29,156.74,1,1,1,Standing,0.2440000000000282
6.96,1.84,155.3,157.14,1,1,1,Standing,-0.5340000000000202
7.01,2.97,152.82,155.79,1,1,1,Standing,-1.0649999999999977
7.17,3.22,151.42,154.64,1,1,1,Standing,-0.978999999999985
7.33,2.67,149.53,152.2,1,1,1,Standing,-1.2770000000000152
7.22,2.92,149.16,152.08,1,1,1,Standing,-1.009999999999991
7.13,2.49,148.59,151.08,1,1,1,Standing,-0.5099999999999909
7.07,2.46,148.02,150.49,1,1,1,Standing,-0.03700000000000614
7.08,0.52,150.22,150.74,1,1,1,Standing,-0.02400000000000091
7.03,0.58,150.39,150.97,1,1,1,Standing,0.4779999999999802
7.04,0.8,150.1,150.9,1,1,1,Standing,0.7649999999999864
7.05,2.65,153.55,150.9,1,1,1,Standing,0.5400000000000205
6.97,2.21,154.18,151.98,1,1,1,Standing,0.811000000000007
6.92,2.27,154.32,152.04,1,1,1,Standing,0.9550000000000125
6.81,1.45,154.01,155.46,1,1,1,Standing,0.539999999999992
6.8,2.31,154.12,156.43,1,1,1,Standing,0.24899999999999523
6.82,3.14,153.36,156.49,1,1,1,Standing,0.37300000000001887
6.91,2.47,153.09,155.56,1,1,1,Standing,-0.6560000000000343
7.08,3.22,153.43,156.66,1,1,1,Standing,-0.7199999999999704
7.21,2.63,150.14,152.77,1,1,1,Standing,-0.7080000000000268
7.5,5.15,149.1,154.25,1,1,1,Standing,-0.5389999999999873
7.6,9.11,146.83,155.94,1,1,1,Standing,-0.8190000000000168
7.56,8.96,147.15,156.11,1,1,1,Standing,-0.19199999999997885
7.57,12.3,144.8,157.1,1,1,1,Standing,-0.88900000000001
7.64,13.59,143.7,157.29,1,1,1,Standing,-3.437999999999988
7.66,15.54,139.46,155.0,1,1,1,Uneven_Weight,-3.747000000000014
7.88,8.67,129.86,138.53,1,1,1,Descending,-4.280000000000001
7.92,13.85,125.97,139.82,1,1,1,Descending,-4.8019999999999925
7.87,16.4,121.35,137.75,1,1,1,Uneven_Weight,-3.5320000000000107
7.82,18.99,116.99,135.98,1,1,1,Uneven_Weight,-1.1899999999999977
7.79,18.02,120.56,138.58,1,1,1,Uneven_Weight,-0.5819999999999936
7.75,16.71,119.89,136.6,1,1,1,Uneven_Weight,2.1159999999999854
7.82,23.91,118.03,141.94,1,1,1,Uneven_Weight,2.4480000000000075
7.76,9.14,135.56,144.7,1,1,1,Ascending,1.674000000000035
7.72,7.3,135.07,142.38,1,1,1,Ascending,2.267999999999944
7.58,8.91,133.49,142.39,1,1,1,Ascending,4.096000000000004
7.42,11.23,133.97,145.2,1,1,1,Ascending,2.5819999999999936
7.14,0.65,150.79,150.14,1,1,1,Standing,2.683000000000021
6.93,1.48,153.78,152.3,1,1,1,Standing,2.473000000000013
6.81,3.48,150.4,153.88,1,1,1,Standing,2.084000000000003
6.89,7.86,146.37,154.24,1,1,1,Standing,0.028999999999996362
6.87,4.21,147.9,152.11,1,1,1,Standing,-0.6519999999999868
6.73,2.58,149.32,151.9,1,1,1,Standing,-0.4000000000000057
6.74,3.3,148.13,151.43,1,1,1,Standing,-0.08500000000000796
6.77,2.32,148.98,151.3,1,1,1,Standing,-0.06900000000001683
6.78,2.38,148.69,151.07,1,1,1,Standing,-0.03299999999998704
6.77,3.15,148.09,151.23,1,1,1,Standing,0.14699999999999136
6.7,3.31,148.79,152.1,1,1,1,Standing,0.09600000000000364
6.76,1.64,149.69,151.34,1,1,1,Standing,0.3100000000000023
7.0,1.24,150.0,151.24,1,1,1,Standing,0.4960000000000093
7.17,0.49,151.67,151.19,1,1,1,Standing,0.6169999999999902
7.57,1.42,151.43,152.85,1,1,1,Standing,0.6570000000000107
7.8,2.96,152.05,155.01,1,1,1,Standing,0.6359999999999957
7.93,3.16,152.22,155.38,1,1,1,Standing,0.8079999999999927
7.99,1.73,152.93,154.67,1,1,1,Standing,0.6770000000000209
8.08,1.06,156.0,154.94,1,1,1,Standing,0.507000000000005
8.11,0.71,155.88,155.17,1,1,1,Standing,-0.24200000000001864
8.28,1.43,156.78,155.35,1,1,1,Standing,-0.4919999999999902
8.44,6.04,155.61,149.57,1,1,1,Standing,-0.8849999999999909
8.7,9.59,156.14,146.54,1,1,1,Standing,-5.623999999999995
8.79,5.49,153.79,148.3,1,1,1,Standing,-4.362000000000023
9.12,30.33,142.57,112.24,1,1,1,Uneven_Weight,-9.60899999999998
9.4,13.65,141.08,127.43,1,1,1,Descending,-12.54600000000002
9.79,26.15,117.62,91.47,1,1,1,Uneven_Weight,-13.072000000000003
10.01,17.12,97.17,80.05,1,1,1,Uneven_Weight,-5.025999999999996
10.48,14.71,93.04,78.33,1,1,1,At_Bottom,-7.59099999999998
11.16,8.41,106.48,98.07,1,1,1,Ascending,1.2219999999999942
11.58,7.14,99.87,92.73,1,1,1,Ascending,4.788999999999987
11.86,15.42,118.37,102.94,1,1,1,Uneven_Weight,3.7849999999999966
12.57,14.68,119.9,105.21,1,1,1,Forward_Lean,-0.7389999999999901
12.81,6.58,107.9,101.32,1,1,1,Forward_Lean,-0.6540000000000106
12.93,5.32,101.24,95.92,1,1,1,Forward_Lean,-4.945999999999984
13.32,10.4,98.23,87.83,1,1,1,Forward_Lean,-3.1440000000000055
13.39,5.67,88.76,83.09,1,1,1,Forward_Lean,-3.39200000000001
13.52,8.29,100.98,92.69,1,1,1,Forward_Lean,0.8940000000000055
13.47,7.68,91.49,83.81,1,1,1,Forward_Lean,2.818000000000012
13.81,16.06,111.08,95.02,1,1,1,Uneven_Weight,3.457999999999984
14.05,13.72,113.98,100.26,1,1,1,Forward_Lean,-1.0840000000000032
13.95,13.01,109.72,96.71,1,1,1,Forward_Lean,-0.7210000000000036
14.05,9.79,96.31,86.52,1,1,1,Forward_Lean,-4.177999999999997
14.09,7.45,87.77,80.32,1,1,1,Forward_Lean,-1.5519999999999925
13.89,10.47,87.39,76.93,1,1,1,Forward_Lean,-3.223000000000013
13.79,9.97,104.35,94.37,1,1,1,Forward_Lean,0.027000000000001023
14.0,8.9,91.55,82.65,1,1,1,Forward_Lean,6.177999999999997
14.21,14.63,98.86,84.24,1,1,1,Forward_Lean,4.14700000000002
14.07,12.47,121.17,108.7,1,1,1,Forward_Lean,1.8649999999999949
13.98,0.92,103.36,102.43,1,1,1,Forward_Lean,3.4849999999999994
13.75,8.51,112.94,104.43,1,1,1,Forward_Lean,2.0090000000000003
13.47,5.92,107.48,101.57,1,1,1,Forward_Lean,-1.3070000000000022
13.24,6.01,104.6,98.59,1,1,1,Forward_Lean,-3.3059999999999974
13.47,7.18,111.99,104.81,1,1,1,Forward_Lean,0.8610000000000042
13.61,3.54,88.14,84.59,1,1,1,Forward_Lean,-1.2490000000000094
13.6,5.72,115.85,110.13,1,1,1,Forward_Lean,-0.347999999999999
13.62,6.24,101.4,95.16,1,1,1,Forward_Lean,-1.1589999999999918
13.55,4.34,102.02,97.69,1,1,1,Forward_Lean,3.1559999999999917
13.59,4.12,104.66,100.55,1,1,1,Forward_Lean,-2.779999999999987
13.56,4.5,104.39,99.9,1,1,1,Forward_Lean,-2.290999999999997
13.54,2.64,100.41,97.77,1,1,1,Forward_Lean,-2.2290000000000134
13.62,4.93,89.29,84.36,1,1,1,Forward_Lean,-2.1099999999999994
13.72,6.34,91.88,85.54,1,1,1,Forward_Lean,-2.679000000000002
13.76,5.51,94.81,89.3,1,1,1,Forward_Lean,-0.5289999999999964
13.72,5.72,91.61,85.89,1,1,1,Forward_Lean,3.5559999999999974
13.76,11.09,101.99,90.9,1,1,1,Forward_Lean,-0.7199999999999989
13.67,8.7,108.96,100.25,1,1,1,Forward_Lean,0.9240000000000066
13.76,5.4,87.81,82.41,1,1,1,Forward_Lean,0.7999999999999972
13.72,4.33,98.84,94.51,1,1,1,Forward_Lean,2.614999999999995
13.97,4.1,94.8,90.7,1,1,1,Forward_Lean,0.2819999999999965
14.05,16.67,117.86,101.18,1,1,1,Uneven_Weight,2.1850000000000165
14.17,12.57,112.3,99.73,1,1,1,Forward_Lean,-0.27700000000001523
14.18,9.37,100.72,91.35,1,1,1,Forward_Lean,2.9410000000000167
14.26,4.62,97.6,92.98,1,1,1,Forward_Lean,-2.1980000000000217
14.1,2.22,106.34,108.57,1,1,1,Forward_Lean,7.867000000000004
13.39,1.14,99.1,97.96,1,1,1,Forward_Lean,5.716000000000008
12.29,13.88,152.29,138.41,1,1,1,Forward_Lean,8.224999999999994
11.47,8.95,120.14,129.09,1,1,1,Ascending,7.168999999999997
11.17,21.75,125.54,147.29,1,1,1,Uneven_Weight,9.357
10.12,5.68,140.46,146.14,1,1,1,Ascending,0.3569999999999993
9.42,4.07,143.28,147.35,1,1,1,Standing,5.140000000000015
8.78,1.19,146.54,147.73,1,1,1,Standing,3.0420000000000016
8.2,0.54,150.04,150.59,1,1,1,Standing,1.1239999999999952
7.99,4.03,149.61,153.64,1,1,1,Standing,1.4989999999999952
7.63,4.74,146.55,151.29,1,1,1,Standing,1.879000000000019
7.61,3.56,151.03,154.59,1,1,1,Standing,1.1419999999999675
7.83,0.48,156.77,156.29,1,1,1,Standing,0.7480000000000189
7.89,0.35,156.2,155.85,1,1,1,Standing,1.34699999999998
7.64,1.43,154.65,156.08,1,1,1,Standing,0.5340000000000202
7.29,0.99,155.16,156.15,1,1,1,Standing,-0.4860000000000184
6.81,4.38,157.67,153.29,1,1,1,Standing,-0.6030000000000086
6.79,0.26,154.23,153.97,1,1,1,Standing,-0.3230000000000075
6.74,0.29,153.16,152.86,1,1,1,Standing,-0.4959999999999809
6.84,1.32,153.09,154.41,1,1,1,Standing,-0.35600000000002296
6.76,1.56,152.39,153.96,1,1,1,Standing,0.707000000000022
6.73,1.46,152.97,154.43,1,1,1,Standing,0.936000000000007
6.81,0.7,157.98,157.29,1,1,1,Standing,0.8650000000000091
6.65,0.0,157.69,157.69,1,1,1,Standing,1.0489999999999782
6.77,1.45,158.8,157.35,1,1,1,Standing,0.7880000000000109
7.02,0.8,158.02,158.82,1,1,1,Standing,-0.3229999999999791
7.29,2.66,156.31,158.97,1,1,1,Standing,-0.4660000000000082
7.21,2.28,154.88,157.16,1,1,1,Standing,-3.5090000000000146
7.27,4.86,152.93,157.79,1,1,1,Standing,-3.3969999999999914
7.37,12.73,134.16,146.9,1,1,1,Descending,-2.8689999999999998
7.33,9.44,136.72,146.15,1,1,1,Descending,-3.022999999999996
7.42,2.26,142.16,144.43,1,1,1,Descending,-3.5889999999999986
7.41,1.85,141.83,139.98,1,1,1,Descending,-1.5730000000000075
7.48,2.96,138.89,135.94,1,1,1,Descending,-4.042000000000002
7.53,1.76,131.79,133.54,1,1,1,Descending,-9.450000000000003
7.53,2.61,122.53,119.92,1,1,1,Descending,-6.049999999999997
7.51,4.83,98.46,93.63,1,1,1,Descending,-3.033999999999992
7.52,6.34,113.82,107.49,1,1,1,Ascending,1.8889999999999816
7.6,6.76,118.87,125.62,1,1,1,Ascending,6.13900000000001
7.55,10.36,136.93,147.29,1,1,1,Ascending,12.189000000000021
7.34,6.98,148.43,155.41,1,1,1,Standing,9.35499999999999
7.12,2.98,155.5,158.48,1,1,1,Standing,6.935000000000002
7.09,1.85,156.5,158.36,1,1,1,Standing,1.4239999999999782
6.71,0.98,156.43,157.41,1,1,1,Standing,-0.507000000000005
7.49,3.56,147.45,151.01,1,1,1,Standing,-2.0609999999999786
8.0,3.92,147.42,151.35,1,1,1,Standing,-2.1839999999999975
8.18,2.73,145.32,148.05,1,1,1,Standing,-1.9700000000000273
8.32,3.28,144.87,148.15,1,1,1,Standing,-0.3060000000000116
8.33,2.8,145.67,148.47,1,1,1,Standing,-0.01300000000000523
8.33,5.78,144.81,150.59,1,1,1,Standing,0.7460000000000377
8.36,4.78,146.93,151.71,1,1,1,Standing,0.796999999999997
8.29,4.47,148.18,152.65,1,1,1,Standing,0.7520000000000095
8.27,5.05,147.97,153.02,1,1,1,Standing,0.6739999999999782
8.23,5.06,148.3,153.36,1,1,1,Standing,0.0660000000000025
8.18,3.74,149.2,152.94,1,1,1,Standing,-0.2879999999999825
8.13,6.48,146.41,152.89,1,1,1,Standing,-0.28700000000000614
8.08,5.93,146.01,151.94,1,1,1,Standing,-0.42500000000001137
8.03,5.64,146.24,151.88,1,1,1,Standing,-0.6760000000000161
8.03,4.9,146.26,151.15,1,1,1,Standing,-0.358999999999952
8.01,4.33,145.52,149.86,1,1,1,Standing,-0.1850000000000307
8.0,4.22,145.74,149.97,1,1,1,Standing,-0.3640000000000043
7.99,5.18,145.46,150.64,1,1,1,Standing,-0.18799999999998818
7.99,4.4,145.04,149.44,1,1,1,Standing,0.045000000000015916
7.98,3.89,145.82,149.71,1,1,1,Standing,-0.21299999999999386
7.95,3.68,146.08,149.75,1,1,1,Standing,-0.21800000000001774
7.92,3.92,144.83,148.75,1,1,1,Standing,-0.32900000000000773
7.91,3.92,145.0,148.92,1,1,1,Standing,-0.6909999999999741
7.83,2.83,144.18,147.01,1,1,1,Standing,-0.6720000000000255
7.86,1.26,143.68,144.94,1,1,1,Ascending,0.4730000000000132
7.67,0.49,144.31,144.8,1,1,1,Ascending,0.34699999999998
7.5,5.12,146.6,151.71,1,1,1,Standing,0.4620000000000175
6.97,4.48,146.45,150.94,1,1,1,Standing,0.6479999999999961
6.7,6.19,144.81,151.0,1,1,1,Standing,0.6239999999999952
6.65,5.9,144.6,150.5,1,1,1,Standing,-0.11599999999998545
6.9,6.41,144.47,150.88,1,1,1,Standing,-0.09100000000000819
6.96,5.34,145.9,151.25,1,1,1,Standing,0.2990000000000066
7.03,4.99,145.74,150.74,1,1,1,Standing,0.5749999999999886
6.97,4.53,147.14,151.66,1,1,1,Standing,1.2210000000000036
6.95,4.51,148.17,152.68,1,1,1,Standing,1.1379999999999768
7.03,1.98,152.79,154.77,1,1,1,Standing,1.156000000000006
7.1,10.99,148.77,159.76,1,1,1,Standing,1.318000000000012
7.23,5.14,151.45,156.59,1,1,1,Standing,1.0970000000000084
7.27,5.69,153.14,158.84,1,1,1,Standing,-0.22100000000003206
7.59,5.96,152.93,158.89,1,1,1,Standing,-1.8149999999999693
7.68,2.81,151.27,154.08,1,1,1,Standing,-2.174999999999983
7.83,2.83,146.61,143.77,1,1,1,Standing,-2.3559999999999945
7.9,0.75,143.52,142.77,1,1,1,Descending,-3.41100000000003
7.99,2.12,143.15,145.27,1,1,1,Descending,-3.7339999999999804
8.0,6.51,135.6,142.11,1,1,1,Descending,-1.6370000000000005
8.02,1.19,133.41,134.6,1,1,1,Descending,-1.7890000000000157
8.04,2.57,135.72,138.29,1,1,1,Descending,-2.363000000000028
8.07,2.18,133.11,135.29,1,1,1,Descending,-0.782999999999987
8.1,0.61,132.7,132.09,1,1,1,Ascending,0.1490000000000009
8.08,1.0,135.44,134.44,1,1,1,Ascending,0.7330000000000041
8.07,1.83,133.84,135.66,1,1,1,Ascending,1.8260000000000218
8.09,4.1,138.62,142.72,1,1,1,Ascending,3.359999999999985
8.09,2.56,142.05,144.61,1,1,1,Ascending,3.1980000000000075
7.99,0.39,149.0,149.39,1,1,1,Standing,3.555999999999983
7.49,1.25,150.3,151.56,1,1,1,Standing,2.4860000000000184
7.29,4.14,150.46,154.6,1,1,1,Standing,1.9540000000000077
6.9,4.25,150.98,155.22,1,1,1,Standing,0.7909999999999968
6.7,4.62,150.79,155.41,1,1,1,Standing,0.2709999999999866
6.6,3.9,151.2,155.1,1,1,1,Standing,0.028999999999996362
6.66,3.25,150.66,153.91,1,1,1,Standing,-0.08599999999998431
6.73,2.99,151.18,154.17,1,1,1,Standing,-0.38100000000002865
6.76,2.41,151.47,153.87,1,1,1,Standing,-0.1939999999999884
6.78,5.23,148.58,153.81,1,1,1,Standing,0.375
6.82,6.31,149.02,155.34,1,1,1,Standing,0.4399999999999977
6.78,4.42,151.95,156.37,1,1,1,Standing,-0.033999999999991815
6.9,5.75,152.0,157.75,1,1,1,Standing,-1.2130000000000223
7.37,5.91,149.54,155.46,1,1,1,Standing,-1.417999999999978
7.78,8.72,140.77,149.49,1,1,1,Standing,-1.7789999999999964
7.98,7.9,141.14,149.04,1,1,1,Standing,-2.311000000000007
8.07,7.67,141.43,149.1,1,1,1,Standing,-3.066999999999979
8.11,8.4,139.12,147.52,1,1,1,Descending,-1.663000000000011
8.15,18.71,127.81,146.52,1,1,1,Uneven_Weight,-2.129000000000019
8.13,16.97,128.33,145.3,1,1,1,Uneven_Weight,-2.58299999999997
8.03,18.59,125.15,143.74,1,1,1,Uneven_Weight,-2.6779999999999973
8.05,15.0,124.85,139.85,1,1,1,Descending,-0.8480000000000416
8.1,10.58,124.64,135.22,1,1,1,Descending,-0.3849999999999909
8.07,12.0,126.92,138.93,1,1,1,Descending,-2.056999999999988
8.09,16.59,126.6,143.18,1,1,1,Uneven_Weight,-0.2820000000000107
8.12,10.86,118.73,129.59,1,1,1,Descending,-0.35499999999998977
8.13,16.56,122.66,139.22,1,1,1,Uneven_Weight,-0.12699999999998113
8.12,16.91,119.7,136.61,1,1,1,Uneven_Weight,0.5759999999999934
8.13,20.57,122.0,142.58,1,1,1,Uneven_Weight,4.367999999999995
8.12,12.3,131.62,143.92,1,1,1,Ascending,3.5740000000000123
7.96,1.27,146.64,145.36,1,1,1,Standing,5.813999999999993
7.66,0.32,148.65,148.97,1,1,1,Standing,4.534999999999997
7.14,3.41,155.52,158.93,1,1,1,Standing,3.1829999999999927
6.79,4.84,152.55,157.38,1,1,1,Standing,1.6839999999999975
6.56,5.39,150.99,156.38,1,1,1,Standing,0.945999999999998
6.65,5.07,151.89,156.95,1,1,1,Standing,-0.7419999999999902
6.7,4.9,151.09,155.99,1,1,1,Standing,-0.4210000000000207
6.65,5.61,150.71,156.32,1,1,1,Standing,-0.11599999999998545
6.59,4.64,150.54,155.18,1,1,1,Standing,-0.22399999999998954
6.65,5.47,150.37,155.84,1,1,1,Standing,-0.17700000000002092
6.74,6.48,150.06,156.54,1,1,1,Standing,-0.48399999999998045
6.76,6.4,149.46,155.85,1,1,1,Standing,0.10199999999997544
6.78,5.43,148.38,153.81,1,1,1,Standing,0.24500000000000455
6.78,4.75,151.0,155.74,1,1,1,Standing,0.09299999999998931
6.81,5.6,151.53,157.13,1,1,1,Standing,-2.5549999999999784
6.94,4.87,151.33,156.2,1,1,1,Standing,-1.1920000000000073
7.45,0.65,139.55,140.21,1,1,1,Descending,-1.1580000000000155
7.67,18.07,136.1,154.17,1,1,1,Uneven_Weight,-0.32799999999997453
7.71,20.84,137.16,158.0,1,1,1,Uneven_Weight,-1.0500000000000114
7.78,19.82,142.78,162.6,1,1,1,Uneven_Weight,1.3349999999999795
7.99,17.19,139.92,157.11,1,1,1,Uneven_Weight,-0.04599999999999227
